date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:46:18	144323/144323	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:16%20GMT	https://www.agf.com/ca/en/contact-us/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/contact-us/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:19	132944/132944	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:17%20GMT	https://www.agf.com/ca/en/careers/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/careers/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:20	112887/112887	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:19%20GMT	https://perspectives.agf.com/	/Users/anirbanbanerjee/websites/agf/perspectives.agf.com/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:20	131774/131774	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:18%20GMT	https://www.agf.com/ca/en/insights/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/insights/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:22	139278/139278	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:19%20GMT	https://www.agf.com/ca/en/products/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/products/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:22	131061/131061	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:20%20GMT	https://www.agf.com/ca/en/product-features/managed-solutions/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/product-features/managed-solutions/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:23	135638/135638	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:21%20GMT	https://www.agf.com/ca/en/investment-strategies/building-resilient-portfolios/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/investment-strategies/building-resilient-portfolios/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:24	149769/149769	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:22%20GMT	https://www.agf.com/ca/en/investment-strategies/building-resilient-portfolios/mitigate-risk/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/investment-strategies/building-resilient-portfolios/mitigate-risk/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:25	147474/147474	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:23%20GMT	https://www.agf.com/ca/en/investment-strategies/sustainable-investing/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/investment-strategies/sustainable-investing/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:26	156350/156350	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:24%20GMT	https://www.agf.com/ca/en/investment-strategies/building-resilient-portfolios/income-alternatives/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/investment-strategies/building-resilient-portfolios/income-alternatives/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:27	162947/162947	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:25%20GMT	https://www.agf.com/ca/en/investment-strategies/building-resilient-portfolios/maximize-diversification/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/investment-strategies/building-resilient-portfolios/maximize-diversification/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:28	129348/129348	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:26%20GMT	https://www.agf.com/ca/en/products/compare-funds/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/products/compare-funds/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:28	135001/135001	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:27%20GMT	https://www.agf.com/ca/en/products/client-focused-reforms/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/products/client-focused-reforms/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:28	0/0	---M--	307	error ('Temporary%20Redirect')	application/json	date:Fri,%2004%20Mar%202022%2004:46:28%20GMT	https://events.agf.com/L4N4wm?RefId=agfcom	/Users/anirbanbanerjee/websites/agf/events.agf.com/L4N4wm.1a03da.delayed	(from https://www.agf.com/ca/en/index.jsp)
22:46:31	146310/146310	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:29%20GMT	https://www.agf.com/ca/en/capabilities/fundamental/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/capabilities/fundamental/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:33	150686/150686	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:30%20GMT	https://www.agf.com/ca/en/capabilities/quantitative/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/capabilities/quantitative/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:33	133510/133510	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:31%20GMT	https://www.agf.com/ca/en/capabilities/alternatives/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/capabilities/alternatives/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:36	138125/138125	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:33%20GMT	https://www.agf.com/ca/en/product-features/preferred-pricing/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/product-features/preferred-pricing/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:36	154456/154456	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:32%20GMT	https://www.agf.com/ca/en/investment-strategies/private-credit/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/investment-strategies/private-credit/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:37	257940/257940	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:36%20GMT	https://www.agf.com/ca/en/resources/forms-and-applications/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/resources/forms-and-applications/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:40	858128/858128	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:34%20GMT	https://www.agf.com/ca/en/resources/regulatory-documents/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/resources/regulatory-documents/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:41	138119/138119	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:38%20GMT	https://www.agf.com/ca/en/resources/tax-information/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/resources/tax-information/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:44	147290/147290	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:40%20GMT	https://www.agf.com/ca/en/resources/portfolio-tools/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/resources/portfolio-tools/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:44	685432/685432	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:37%20GMT	https://www.agf.com/ca/en/resources/regulatory-documents/fund-facts/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/resources/regulatory-documents/fund-facts/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:44	127579/127579	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:41%20GMT	https://www.agf.com/ca/en/resources/group-savings/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/resources/group-savings/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:45	139400/139400	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:44%20GMT	https://www.agf.com/ca/en/resources/registered-products/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/resources/registered-products/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:47	179800/179800	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:45%20GMT	https://www.agf.com/ca/en/resources/registered-products/rrsp/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/resources/registered-products/rrsp/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:47	190241/190241	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:46%20GMT	https://www.agf.com/ca/en/resources/registered-products/rrif/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/resources/registered-products/rrif/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:47	33228/33228	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:30%20GMT	https://events.agf.com/event/f4a8a207-9f2d-4669-8718-f0be3b6c04c3/?RefId=agfcom	/Users/anirbanbanerjee/websites/agf/events.agf.com/event/f4a8a207-9f2d-4669-8718-f0be3b6c04c3/index03da.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:50	161789/161789	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:47%20GMT	https://www.agf.com/ca/en/resources/registered-products/tfsa/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/resources/registered-products/tfsa/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:50	196639/196639	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:48%20GMT	https://www.agf.com/ca/en/resources/registered-products/resp/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/resources/registered-products/resp/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:50	139331/139331	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:49%20GMT	https://www.agf.com/ca/en/about-agf/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/about-agf/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:51	167226/167226	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:50%20GMT	https://www.agf.com/ca/en/about-agf/corporate-governance/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/about-agf/corporate-governance/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:54	136908/136908	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:51%20GMT	https://www.agf.com/ca/en/about-agf/investor-relations/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/about-agf/investor-relations/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:54	138454/138454	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:52%20GMT	https://www.agf.com/ca/en/about-agf/corporate-social-responsibility/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/about-agf/corporate-social-responsibility/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:55	134528/134528	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:53%20GMT	https://www.agf.com/en/discipline/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/en/discipline/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:56	129540/129540	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:54%20GMT	https://www.agf.com/ca/en/about-agf/events/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/about-agf/events/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:57	143161/143161	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:55%20GMT	https://www.agf.com/ca/en/about-agf/warren-goldring/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/about-agf/warren-goldring/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:57	128385/128385	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2020:14:35%20GMT	https://www.agf.com/_files/images/sitewide/image-library/cards-bg/agf-market-update-single-card-560x390.jpg	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/images/sitewide/image-library/cards-bg/agf-market-update-single-card-560x390.jpg	(from https://www.agf.com/ca/en/index.jsp)
22:46:58	39054/39054	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2020:01:11%20GMT	https://www.agf.com/_files/images/sitewide/image-library/cards-bg/private-credit-1-single-card-530x390.jpg	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/images/sitewide/image-library/cards-bg/private-credit-1-single-card-530x390.jpg	(from https://www.agf.com/ca/en/index.jsp)
22:46:58	133989/133989	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:46:56%20GMT	https://www.agf.com/ca/en/product-features/concert/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/product-features/concert/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:46:59	40889/40889	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Dec%202021%2019:21:14%20GMT	https://www.agf.com/_files/images/sitewide/image-library/nav-promo/sustainable-investing-promo-390x270.png	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/images/sitewide/image-library/nav-promo/sustainable-investing-promo-390x270.png	(from https://www.agf.com/ca/en/index.jsp)
22:47:00	8855/8855	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Dec%202021%2019:21:13%20GMT	https://www.agf.com/_files/images/sitewide/image-library/nav-promo/warren-goldring-nav-promo-390x270.jpg	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/images/sitewide/image-library/nav-promo/warren-goldring-nav-promo-390x270.jpg	(from https://www.agf.com/ca/en/index.jsp)
22:47:01	86012/86012	---M--	200	added ('OK')	application/pdf	date:Thu,%2003%20Mar%202022%2020:01:10%20GMT	https://www.agf.com/_files/agf_statement_related_to_russia_feb_2022_en.pdf	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/agf_statement_related_to_russia_feb_2022_en.pdf	(from https://www.agf.com/ca/en/index.jsp)
22:47:04	466122/466122	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2019:59:56%20GMT	https://www.agf.com/_files/images/sitewide/image-library/hero-header/blog-kevin-qa-recession2022-hero-hp-1920x720.jpg	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/images/sitewide/image-library/hero-header/blog-kevin-qa-recession2022-hero-hp-1920x720.jpg	(from https://www.agf.com/ca/en/index.jsp)
22:47:05	123849/123849	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:03%20GMT	https://www.agf.com/ca/en/private-client/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/private-client/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:05	180317/180317	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2020:01:10%20GMT	https://www.agf.com/_files/images/sitewide/image-library/cards-bg/value-stocks-blog-doublecard-1087x390-tinted.jpg	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/images/sitewide/image-library/cards-bg/value-stocks-blog-doublecard-1087x390-tinted.jpg	(from https://www.agf.com/ca/en/index.jsp)
22:47:05	120919/120919	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:04%20GMT	https://perspectives.agf.com/article-war-and-the-fear-of-recession/	/Users/anirbanbanerjee/websites/agf/perspectives.agf.com/article-war-and-the-fear-of-recession/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:05	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Mar%202022%2004:47:05%20GMT	https://www.agf.com/ca/en/resources/calculators/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/resources/calculators/index.jsp	(from https://www.agf.com/ca/en/index.jsp)
22:47:07	188853/188853	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2020:01:11%20GMT	https://www.agf.com/_files/images/sitewide/image-library/cards-bg/Industrials-Decarbonization_singlecard_560x390.jpg	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/images/sitewide/image-library/cards-bg/Industrials-Decarbonization_singlecard_560x390.jpg	(from https://www.agf.com/ca/en/index.jsp)
22:47:07	120090/120090	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:05%20GMT	https://perspectives.agf.com/article-when-value-gets-extreme/	/Users/anirbanbanerjee/websites/agf/perspectives.agf.com/article-when-value-gets-extreme/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:08	92932/92932	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2020:01:11%20GMT	https://www.agf.com/_files/images/sitewide/image-library/cards-bg/responsibility-video_singlecard_530x3901.jpg	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/images/sitewide/image-library/cards-bg/responsibility-video_singlecard_530x3901.jpg	(from https://www.agf.com/ca/en/index.jsp)
22:47:08	111616/111616	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:07%20GMT	https://perspectives.agf.com/article-industrials-decarbonization/	/Users/anirbanbanerjee/websites/agf/perspectives.agf.com/article-industrials-decarbonization/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:09	23009/23009	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2020:01:11%20GMT	https://www.agf.com/_files/images/sitewide/image-library/cards-bg/agf-home-cards-fire.jpg	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/images/sitewide/image-library/cards-bg/agf-home-cards-fire.jpg	(from https://www.agf.com/ca/en/index.jsp)
22:47:10	155277/155277	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:08%20GMT	https://www.agf.com/ca/en/insights/podcasts/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/insights/podcasts/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:10	9020/9020	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2020:01:11%20GMT	https://www.agf.com/_files/images/sitewide/image-library/cards-bg/agf-home-cards-water.jpg	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/images/sitewide/image-library/cards-bg/agf-home-cards-water.jpg	(from https://www.agf.com/ca/en/index.jsp)
22:47:11	26004/26004	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2020:01:11%20GMT	https://www.agf.com/_files/images/sitewide/image-library/cards-bg/agf-home-cards-ember.jpg	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/images/sitewide/image-library/cards-bg/agf-home-cards-ember.jpg	(from https://www.agf.com/ca/en/index.jsp)
22:47:12	57517/57517	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2020:01:11%20GMT	https://www.agf.com/_files/images/sitewide/image-library/cards-bg/agf-home-cards-burn.jpg	/Users/anirbanbanerjee/websites/agf/www.agf.com/_files/images/sitewide/image-library/cards-bg/agf-home-cards-burn.jpg	(from https://www.agf.com/ca/en/index.jsp)
22:47:15	158357/158357	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:13%20GMT	https://www.agf.com/ca/en/help/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/help/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:15	250841/250841	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:14%20GMT	https://www.agf.com/ca/en/sitemap/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/sitemap/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:18	124589/124589	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:16%20GMT	https://www.agf.com/ca/en/security/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/security/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:18	124996/124996	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:16%20GMT	https://www.agf.com/ca/en/accessibility/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/accessibility/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:18	134237/134237	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:17%20GMT	https://www.agf.com/ca/en/products/disclaimer-information/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/products/disclaimer-information/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:21	121795/121795	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:18%20GMT	https://www.agf.com/ca/en/investors-living-abroad/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/investors-living-abroad/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:21	135533/135533	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:19%20GMT	https://www.agf.com/ca/en/disclaimer/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/disclaimer/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:21	134017/134017	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:20%20GMT	https://www.agf.com/ca/en/privacy/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/privacy/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:23	129866/129866	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:21%20GMT	https://www.agf.com/ca/en/terms-of-use/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/terms-of-use/index.html	(from https://www.agf.com/ca/en/index.jsp)
22:47:23	123711/123711	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:47:22%20GMT	https://www.agf.com/ca/en/complaint-process/index.jsp	/Users/anirbanbanerjee/websites/agf/www.agf.com/ca/en/complaint-process/index.html	(from https://www.agf.com/ca/en/index.jsp)
